user_id,event_type,event_time,product_id,user_id_masked,event_date
U0200,search,2023-06-06 08:15:00,P015,U_8f6900ba,2023-06-06
U0309,checkout,2023-06-03 01:42:00,P025,U_f219becb,2023-06-03
U0136,login,2023-06-04 07:56:00,P003,U_158d85df,2023-06-04
U0358,checkout,2023-06-03 19:48:00,P016,U_586b0b66,2023-06-03
U0111,login,2023-06-03 20:57:00,P017,U_d901b81b,2023-06-03
U0327,login,2023-06-06 00:18:00,P024,U_4dea30e1,2023-06-06
U0014,search,2023-06-02 18:01:00,P015,U_3e44b527,2023-06-02
U0306,checkout,2023-06-03 03:22:00,P009,U_65c4321a,2023-06-03
U0073,search,2023-06-04 18:31:00,P009,U_ef1c3c27,2023-06-04
U0128,page_view,2023-06-05 04:43:00,P021,U_4dca87f6,2023-06-05
U0303,add_to_cart,2023-06-01 14:46:00,P002,U_38913196,2023-06-01
U0041,checkout,2023-06-05 21:54:00,P008,U_8426976b,2023-06-05
U0180,add_to_cart,2023-06-03 13:13:00,P016,U_be457d12,2023-06-03
U0282,login,2023-06-03 07:34:00,P017,U_95741307,2023-06-03
U0206,checkout,2023-06-05 09:34:00,P028,U_00f6e15e,2023-06-05
U0132,page_view,2023-06-04 07:25:00,P024,U_7b685316,2023-06-04
U0130,wishlist_add,2023-06-06 08:31:00,P006,U_2c0a911d,2023-06-06
U0092,checkout,2023-06-02 07:42:00,P013,U_d5307f7c,2023-06-02
U0269,search,2023-06-05 03:44:00,P026,U_db87ea53,2023-06-05
U0039,wishlist_add,2023-06-03 05:34:00,P003,U_a43b77a8,2023-06-03
U0277,profile_update,2023-06-04 21:48:00,P002,U_8c387fde,2023-06-04
U0383,add_to_cart,2023-06-06 03:53:00,P011,U_565e25ae,2023-06-06
U0195,page_view,2023-06-06 02:48:00,P007,U_ebaa0546,2023-06-06
U0167,page_view,2023-06-02 08:08:00,P025,U_97536a42,2023-06-02
U0276,page_view,2023-06-02 15:43:00,P026,U_1d00db9f,2023-06-02
U0265,checkout,2023-06-03 03:50:00,P018,U_0e0af753,2023-06-03
U0264,checkout,2023-06-01 22:54:00,P006,U_7f857f4d,2023-06-01
U0087,login,2023-06-06 14:31:00,P008,U_800fd1f1,2023-06-06
U0221,checkout,2023-06-02 20:37:00,P021,U_18ae2ffd,2023-06-02
U0155,checkout,2023-06-02 01:52:00,P006,U_f55d5020,2023-06-02
U0012,add_to_cart,2023-06-03 20:05:00,P030,U_170c24f0,2023-06-03
U0355,login,2023-06-02 04:25:00,P020,U_c0796986,2023-06-02
U0010,checkout,2023-06-05 13:03:00,P009,U_f8ad5154,2023-06-05
U0218,page_view,2023-06-05 18:05:00,P027,U_9624c3fd,2023-06-05
U0122,checkout,2023-06-04 12:20:00,P030,U_3d768c48,2023-06-04
U0186,page_view,2023-06-03 21:53:00,P022,U_325b5fe9,2023-06-03
U0114,page_view,2023-06-03 10:53:00,P008,U_40948d5f,2023-06-03
U0023,checkout,2023-06-03 13:09:00,P015,U_d593f548,2023-06-03
U0183,search,2023-06-03 06:47:00,P020,U_182c8f3d,2023-06-03
U0183,page_view,2023-06-02 18:17:00,P019,U_182c8f3d,2023-06-02
U0158,page_view,2023-06-03 11:12:00,P027,U_28988c3a,2023-06-03
U0078,add_to_cart,2023-06-05 00:23:00,P020,U_26366608,2023-06-05
U0282,add_to_cart,2023-06-05 14:04:00,P023,U_95741307,2023-06-05
U0203,checkout,2023-06-06 03:15:00,P027,U_c198b4fa,2023-06-06
U0079,search,2023-06-01 23:50:00,P005,U_c8ce6992,2023-06-01
U0017,page_view,2023-06-06 02:46:00,P014,U_2f316884,2023-06-06
U0001,login,2023-06-01 15:28:00,P007,U_acdaa52a,2023-06-01
U0236,page_view,2023-06-03 16:13:00,P027,U_e0a68a46,2023-06-03
U0359,page_view,2023-06-04 16:25:00,P006,U_afd4b8e5,2023-06-04
U0283,profile_update,2023-06-06 07:53:00,P004,U_5061cb7b,2023-06-06
U0274,search,2023-06-05 16:14:00,P011,U_2dd95b4f,2023-06-05
U0222,add_to_cart,2023-06-05 20:20:00,P008,U_c50d757a,2023-06-05
U0354,page_view,2023-06-04 19:11:00,P021,U_5ff943ea,2023-06-04
U0122,page_view,2023-06-04 04:35:00,P005,U_3d768c48,2023-06-04
U0376,search,2023-06-03 21:17:00,P022,U_585fa212,2023-06-03
U0241,wishlist_add,2023-06-06 18:15:00,P008,U_8e403ca7,2023-06-06
U0267,add_to_cart,2023-06-05 03:40:00,P014,U_76fc25bb,2023-06-05
U0010,search,2023-06-03 11:48:00,P026,U_f8ad5154,2023-06-03
U0202,login,2023-06-05 10:50:00,P018,U_d5ea4094,2023-06-05
U0077,checkout,2023-06-06 01:49:00,P018,U_9b807b59,2023-06-06
U0186,profile_update,2023-06-05 16:27:00,P024,U_325b5fe9,2023-06-05
U0277,page_view,2023-06-02 14:09:00,P003,U_8c387fde,2023-06-02
U0129,profile_update,2023-06-05 15:12:00,P026,U_7f81ea58,2023-06-05
U0160,login,2023-06-03 10:54:00,P026,U_ccbbf4f4,2023-06-03
U0275,login,2023-06-02 19:03:00,P009,U_04dd3c17,2023-06-02
U0102,wishlist_add,2023-06-01 12:21:00,P002,U_5a0b14a9,2023-06-01
U0304,add_to_cart,2023-06-04 17:03:00,P005,U_b1099415,2023-06-04
U0220,search,2023-06-03 19:42:00,P005,U_417eaad2,2023-06-03
U0392,checkout,2023-06-05 20:35:00,P021,U_9cfa4bc9,2023-06-05
U0018,wishlist_add,2023-06-04 07:28:00,P011,U_c49cd837,2023-06-04
U0181,profile_update,2023-06-05 17:59:00,P020,U_ca22dce0,2023-06-05
U0187,checkout,2023-06-03 03:00:00,P016,U_690d9d95,2023-06-03
U0016,login,2023-06-03 14:51:00,P027,U_d76cc422,2023-06-03
U0042,checkout,2023-06-04 04:39:00,P023,U_5c9e591a,2023-06-04
U0376,search,2023-06-05 12:21:00,P017,U_585fa212,2023-06-05
U0206,checkout,2023-06-06 14:20:00,P015,U_00f6e15e,2023-06-06
U0259,profile_update,2023-06-01 09:02:00,P024,U_0b4e907f,2023-06-01
U0239,wishlist_add,2023-06-02 17:31:00,P010,U_2db5ca77,2023-06-02
U0141,page_view,2023-06-05 00:46:00,P029,U_d242395a,2023-06-05
U0259,wishlist_add,2023-06-04 23:27:00,P014,U_0b4e907f,2023-06-04
U0165,profile_update,2023-06-04 02:11:00,P023,U_8a47d84f,2023-06-04
U0055,login,2023-06-05 06:28:00,P019,U_afc0be86,2023-06-05
U0124,checkout,2023-06-01 19:47:00,P010,U_c352887f,2023-06-01
U0099,wishlist_add,2023-06-04 08:04:00,P011,U_0efbaba1,2023-06-04
U0123,search,2023-06-04 02:51:00,P012,U_2debe16b,2023-06-04
U0372,login,2023-06-06 13:31:00,P022,U_f3e5ff95,2023-06-06
U0362,login,2023-06-02 13:55:00,P022,U_479dcbe1,2023-06-02
U0033,login,2023-06-02 03:53:00,P023,U_5ecfe87b,2023-06-02
U0365,search,2023-06-06 09:53:00,P018,U_ea1f5785,2023-06-06
U0049,checkout,2023-06-05 13:40:00,P030,U_04ef4b6b,2023-06-05
U0241,wishlist_add,2023-06-06 14:55:00,P009,U_8e403ca7,2023-06-06
U0317,wishlist_add,2023-06-06 10:14:00,P002,U_d5c45662,2023-06-06
U0145,checkout,2023-06-03 10:31:00,P021,U_9855decc,2023-06-03
U0039,profile_update,2023-06-03 02:01:00,P007,U_a43b77a8,2023-06-03
U0099,profile_update,2023-06-02 02:25:00,P024,U_0efbaba1,2023-06-02
U0177,add_to_cart,2023-06-01 21:14:00,P019,U_cc2a1d5d,2023-06-01
U0037,add_to_cart,2023-06-04 16:39:00,P009,U_2a3cb141,2023-06-04
U0347,wishlist_add,2023-06-03 09:47:00,P004,U_f86326f0,2023-06-03
U0241,search,2023-06-05 20:29:00,P022,U_8e403ca7,2023-06-05
U0023,profile_update,2023-06-01 11:54:00,P020,U_d593f548,2023-06-01
U0172,login,2023-06-06 12:26:00,P029,U_8db67b2d,2023-06-06
U0251,wishlist_add,2023-06-05 15:41:00,P025,U_9b6188dd,2023-06-05
U0115,search,2023-06-04 12:56:00,P027,U_f5b4f8ef,2023-06-04
U0286,login,2023-06-06 09:48:00,P023,U_876d307b,2023-06-06
U0380,checkout,2023-06-03 07:12:00,P015,U_cd9dad26,2023-06-03
U0347,login,2023-06-02 13:49:00,P011,U_f86326f0,2023-06-02
U0066,login,2023-06-05 19:47:00,P016,U_8f0d033c,2023-06-05
U0246,profile_update,2023-06-04 07:49:00,P012,U_1547267a,2023-06-04
U0327,checkout,2023-06-03 13:41:00,P016,U_4dea30e1,2023-06-03
U0002,page_view,2023-06-06 11:26:00,P026,U_7abd4535,2023-06-06
U0284,profile_update,2023-06-03 17:36:00,P005,U_0c37c478,2023-06-03
U0291,wishlist_add,2023-06-03 19:00:00,P004,U_851a4940,2023-06-03
U0034,checkout,2023-06-04 02:44:00,P025,U_4390cbb4,2023-06-04
U0123,page_view,2023-06-06 12:39:00,P020,U_2debe16b,2023-06-06
U0258,page_view,2023-06-02 11:04:00,P026,U_6971ad9a,2023-06-02
U0339,checkout,2023-06-04 08:33:00,P027,U_435caf1b,2023-06-04
U0359,add_to_cart,2023-06-01 17:08:00,P004,U_afd4b8e5,2023-06-01
U0061,wishlist_add,2023-06-02 02:09:00,P008,U_46862db2,2023-06-02
U0124,search,2023-06-03 05:05:00,P030,U_c352887f,2023-06-03
U0255,search,2023-06-05 15:29:00,P025,U_563a14e3,2023-06-05
U0154,search,2023-06-06 07:03:00,P027,U_cf1e18e6,2023-06-06
U0203,profile_update,2023-06-02 01:29:00,P004,U_c198b4fa,2023-06-02
U0256,wishlist_add,2023-06-01 08:28:00,P025,U_4212f324,2023-06-01
U0333,profile_update,2023-06-04 16:58:00,P030,U_1d1e16cc,2023-06-04
U0250,search,2023-06-05 19:35:00,P002,U_9e2501e7,2023-06-05
U0263,wishlist_add,2023-06-04 07:26:00,P024,U_d86a50af,2023-06-04
U0133,login,2023-06-01 21:22:00,P030,U_7fb6efd2,2023-06-01
U0021,page_view,2023-06-03 22:50:00,P012,U_4db0ea20,2023-06-03
U0172,page_view,2023-06-05 20:41:00,P018,U_8db67b2d,2023-06-05
U0326,add_to_cart,2023-06-01 17:13:00,P014,U_9a3cc318,2023-06-01
U0162,add_to_cart,2023-06-03 02:02:00,P013,U_af76d0cb,2023-06-03
U0107,add_to_cart,2023-06-02 06:29:00,P024,U_c670cd48,2023-06-02
U0115,add_to_cart,2023-06-02 21:50:00,P024,U_f5b4f8ef,2023-06-02
U0331,page_view,2023-06-03 05:33:00,P015,U_fe99dc3c,2023-06-03
U0358,login,2023-06-04 10:11:00,P003,U_586b0b66,2023-06-04
U0231,login,2023-06-04 21:39:00,P030,U_bab04add,2023-06-04
U0348,add_to_cart,2023-06-03 11:21:00,P019,U_9fac7f02,2023-06-03
U0033,checkout,2023-06-03 02:32:00,P004,U_5ecfe87b,2023-06-03
U0348,add_to_cart,2023-06-01 12:00:00,P005,U_9fac7f02,2023-06-01
U0197,login,2023-06-04 13:40:00,P026,U_74b3b695,2023-06-04
U0395,page_view,2023-06-04 13:36:00,P003,U_f3a65698,2023-06-04
U0355,checkout,2023-06-02 18:05:00,P003,U_c0796986,2023-06-02
U0325,login,2023-06-03 07:49:00,P002,U_bbbfbeb9,2023-06-03
U0073,login,2023-06-02 15:25:00,P014,U_ef1c3c27,2023-06-02
U0073,search,2023-06-03 16:14:00,P008,U_ef1c3c27,2023-06-03
U0332,search,2023-06-05 23:47:00,P001,U_700ac70c,2023-06-05
U0101,add_to_cart,2023-06-03 14:57:00,P016,U_9f6c04dc,2023-06-03
U0293,wishlist_add,2023-06-04 16:56:00,P027,U_97522e33,2023-06-04
U0085,profile_update,2023-06-05 12:31:00,P017,U_67aef5d9,2023-06-05
U0255,checkout,2023-06-06 12:43:00,P005,U_563a14e3,2023-06-06
U0142,add_to_cart,2023-06-04 03:45:00,P030,U_ce8d3686,2023-06-04
U0207,checkout,2023-06-01 16:40:00,P024,U_c8790846,2023-06-01
U0098,add_to_cart,2023-06-05 05:57:00,P005,U_786d3353,2023-06-05
U0327,checkout,2023-06-02 03:03:00,P010,U_4dea30e1,2023-06-02
U0171,search,2023-06-04 23:33:00,P017,U_f57af78d,2023-06-04
U0346,wishlist_add,2023-06-03 06:22:00,P005,U_b2cf52de,2023-06-03
U0253,login,2023-06-06 05:24:00,P006,U_78933263,2023-06-06
U0300,profile_update,2023-06-05 20:03:00,P009,U_a576a2ca,2023-06-05
U0106,search,2023-06-06 16:03:00,P001,U_1d6501c3,2023-06-06
U0006,wishlist_add,2023-06-06 08:52:00,P020,U_a288a70a,2023-06-06
U0150,wishlist_add,2023-06-04 22:38:00,P025,U_c23e4255,2023-06-04
U0336,wishlist_add,2023-06-03 08:39:00,P018,U_0d81d968,2023-06-03
U0237,checkout,2023-06-04 16:55:00,P022,U_cc75ae98,2023-06-04
U0010,checkout,2023-06-05 10:50:00,P006,U_f8ad5154,2023-06-05
U0071,add_to_cart,2023-06-05 16:18:00,P022,U_e406b84b,2023-06-05
U0286,profile_update,2023-06-06 03:18:00,P024,U_876d307b,2023-06-06
U0040,profile_update,2023-06-05 01:09:00,P012,U_d68c50be,2023-06-05
U0059,search,2023-06-05 22:40:00,P029,U_5b627ab8,2023-06-05
U0260,profile_update,2023-06-05 06:12:00,P009,U_f8437291,2023-06-05
U0238,checkout,2023-06-04 22:29:00,P018,U_95da1d86,2023-06-04
U0072,wishlist_add,2023-06-02 12:58:00,P004,U_6d5c0bd2,2023-06-02
U0283,page_view,2023-06-04 19:08:00,P011,U_5061cb7b,2023-06-04
U0343,profile_update,2023-06-03 07:03:00,P028,U_b5a06a71,2023-06-03
U0041,login,2023-06-04 12:23:00,P030,U_8426976b,2023-06-04
U0309,checkout,2023-06-02 16:43:00,P030,U_f219becb,2023-06-02
U0250,page_view,2023-06-03 01:13:00,P020,U_9e2501e7,2023-06-03
U0214,checkout,2023-06-01 20:42:00,P023,U_4f430cfe,2023-06-01
U0141,page_view,2023-06-04 11:26:00,P017,U_d242395a,2023-06-04
U0089,profile_update,2023-06-01 11:54:00,P009,U_fda09b3b,2023-06-01
U0026,profile_update,2023-06-03 17:54:00,P023,U_e3cbf235,2023-06-03
U0031,profile_update,2023-06-02 09:02:00,P011,U_c8e328e8,2023-06-02
U0400,search,2023-06-01 15:07:00,P010,U_7eabf163,2023-06-01
U0156,checkout,2023-06-05 15:01:00,P024,U_31ab9271,2023-06-05
U0393,login,2023-06-03 22:16:00,P026,U_632a0672,2023-06-03
U0160,wishlist_add,2023-06-04 08:33:00,P001,U_ccbbf4f4,2023-06-04
U0371,wishlist_add,2023-06-03 09:51:00,P003,U_9f6e555d,2023-06-03
U0119,login,2023-06-02 08:20:00,P030,U_8abd3ac9,2023-06-02
U0080,search,2023-06-05 04:39:00,P005,U_cd504e91,2023-06-05
U0359,add_to_cart,2023-06-05 03:18:00,P015,U_afd4b8e5,2023-06-05
U0336,add_to_cart,2023-06-03 15:01:00,P015,U_0d81d968,2023-06-03
U0285,add_to_cart,2023-06-05 09:32:00,P019,U_1572ff23,2023-06-05
U0025,checkout,2023-06-03 21:29:00,P029,U_40307167,2023-06-03
U0310,profile_update,2023-06-02 23:16:00,P015,U_0d61166d,2023-06-02
U0156,add_to_cart,2023-06-02 13:50:00,P023,U_31ab9271,2023-06-02
U0271,checkout,2023-06-05 02:29:00,P004,U_cdefe208,2023-06-05
U0210,page_view,2023-06-01 22:34:00,P003,U_4c1a5a46,2023-06-01
U0347,checkout,2023-06-01 11:52:00,P025,U_f86326f0,2023-06-01
U0051,add_to_cart,2023-06-03 09:37:00,P027,U_f4d37fbb,2023-06-03
U0392,page_view,2023-06-04 22:44:00,P013,U_9cfa4bc9,2023-06-04
U0288,page_view,2023-06-06 05:49:00,P027,U_f1bb0aa8,2023-06-06
U0182,page_view,2023-06-03 14:28:00,P012,U_97b35b8d,2023-06-03
U0072,add_to_cart,2023-06-04 01:38:00,P005,U_6d5c0bd2,2023-06-04
U0125,search,2023-06-02 16:37:00,P004,U_e42c50f9,2023-06-02
U0293,search,2023-06-01 09:42:00,P015,U_97522e33,2023-06-01
U0297,add_to_cart,2023-06-02 22:51:00,P019,U_0aa0d27d,2023-06-02
U0186,wishlist_add,2023-06-05 09:17:00,P002,U_325b5fe9,2023-06-05
U0302,wishlist_add,2023-06-03 11:56:00,P012,U_e7e075a4,2023-06-03
U0181,wishlist_add,2023-06-02 17:03:00,P016,U_ca22dce0,2023-06-02
U0096,wishlist_add,2023-06-04 03:04:00,P006,U_fc7adc16,2023-06-04
U0205,search,2023-06-03 16:14:00,P012,U_c68bcd77,2023-06-03
U0233,page_view,2023-06-04 21:12:00,P013,U_28cbc22e,2023-06-04
U0265,search,2023-06-05 12:08:00,P005,U_0e0af753,2023-06-05
U0331,wishlist_add,2023-06-02 10:05:00,P004,U_fe99dc3c,2023-06-02
U0109,page_view,2023-06-01 22:58:00,P005,U_92cf250c,2023-06-01
U0055,profile_update,2023-06-04 15:15:00,P017,U_afc0be86,2023-06-04
U0354,wishlist_add,2023-06-03 22:15:00,P020,U_5ff943ea,2023-06-03
U0319,profile_update,2023-06-02 15:40:00,P004,U_5690cff2,2023-06-02
U0257,add_to_cart,2023-06-05 15:12:00,P015,U_e41dbf19,2023-06-05
U0302,page_view,2023-06-05 19:43:00,P011,U_e7e075a4,2023-06-05
U0315,login,2023-06-03 16:37:00,P011,U_ff827d26,2023-06-03
U0049,page_view,2023-06-04 09:34:00,P019,U_04ef4b6b,2023-06-04
U0063,wishlist_add,2023-06-05 19:47:00,P028,U_0c73be13,2023-06-05
U0210,add_to_cart,2023-06-01 12:41:00,P011,U_4c1a5a46,2023-06-01
U0033,page_view,2023-06-04 06:03:00,P005,U_5ecfe87b,2023-06-04
U0076,wishlist_add,2023-06-05 16:51:00,P001,U_37b8ec18,2023-06-05
U0058,add_to_cart,2023-06-06 19:02:00,P005,U_23aae734,2023-06-06
U0220,search,2023-06-05 08:29:00,P030,U_417eaad2,2023-06-05
U0324,wishlist_add,2023-06-04 06:55:00,P017,U_b617f7a1,2023-06-04
U0018,add_to_cart,2023-06-02 12:38:00,P007,U_c49cd837,2023-06-02
U0282,wishlist_add,2023-06-01 08:02:00,P015,U_95741307,2023-06-01
U0322,wishlist_add,2023-06-03 16:38:00,P020,U_a39d862f,2023-06-03
U0053,add_to_cart,2023-06-02 23:44:00,P027,U_9fc5d3c6,2023-06-02
U0204,checkout,2023-06-03 16:29:00,P030,U_37062842,2023-06-03
U0190,page_view,2023-06-05 00:47:00,P013,U_66fbeb53,2023-06-05
U0286,page_view,2023-06-02 06:32:00,P004,U_876d307b,2023-06-02
U0151,add_to_cart,2023-06-04 08:25:00,P029,U_0d46d7f0,2023-06-04
U0231,profile_update,2023-06-01 16:01:00,P011,U_bab04add,2023-06-01
U0353,checkout,2023-06-03 04:57:00,P016,U_d6bceb40,2023-06-03
U0252,login,2023-06-06 12:57:00,P019,U_0c3fcc00,2023-06-06
U0098,wishlist_add,2023-06-04 21:09:00,P027,U_786d3353,2023-06-04
U0175,profile_update,2023-06-03 14:34:00,P012,U_6af63a4c,2023-06-03
U0192,wishlist_add,2023-06-02 22:57:00,P009,U_1b4aa4d8,2023-06-02
U0014,checkout,2023-06-03 11:49:00,P010,U_3e44b527,2023-06-03
U0177,page_view,2023-06-04 21:32:00,P009,U_cc2a1d5d,2023-06-04
U0354,search,2023-06-02 14:00:00,P006,U_5ff943ea,2023-06-02
U0310,page_view,2023-06-06 19:11:00,P012,U_0d61166d,2023-06-06
U0007,profile_update,2023-06-01 22:41:00,P001,U_d3ee6af9,2023-06-01
U0246,checkout,2023-06-03 03:06:00,P024,U_1547267a,2023-06-03
U0032,page_view,2023-06-06 05:05:00,P025,U_28e89685,2023-06-06
U0067,checkout,2023-06-01 22:13:00,P003,U_70ef0fe1,2023-06-01
U0069,add_to_cart,2023-06-03 05:02:00,P012,U_5a37accc,2023-06-03
U0251,add_to_cart,2023-06-04 20:58:00,P010,U_9b6188dd,2023-06-04
U0222,profile_update,2023-06-03 19:39:00,P025,U_c50d757a,2023-06-03
U0098,checkout,2023-06-01 09:00:00,P023,U_786d3353,2023-06-01
U0224,login,2023-06-04 05:25:00,P024,U_fa5ade75,2023-06-04
U0059,wishlist_add,2023-06-01 21:32:00,P005,U_5b627ab8,2023-06-01
U0128,profile_update,2023-06-01 16:44:00,P003,U_4dca87f6,2023-06-01
U0123,login,2023-06-01 19:15:00,P013,U_2debe16b,2023-06-01
U0070,wishlist_add,2023-06-05 17:36:00,P017,U_037d34c1,2023-06-05
U0298,search,2023-06-04 05:54:00,P021,U_f52900d8,2023-06-04
U0179,add_to_cart,2023-06-04 13:13:00,P006,U_431e8e33,2023-06-04
U0149,login,2023-06-04 17:28:00,P028,U_055addab,2023-06-04
U0185,search,2023-06-02 18:55:00,P004,U_20a8597f,2023-06-02
U0103,search,2023-06-03 16:48:00,P010,U_86c63082,2023-06-03
U0348,profile_update,2023-06-02 09:49:00,P015,U_9fac7f02,2023-06-02
U0299,profile_update,2023-06-06 04:43:00,P008,U_4e6a1726,2023-06-06
U0240,checkout,2023-06-02 06:34:00,P018,U_8a132e9c,2023-06-02
U0335,profile_update,2023-06-03 13:11:00,P017,U_fda37eee,2023-06-03
U0126,search,2023-06-04 13:44:00,P021,U_2ce29609,2023-06-04
U0202,add_to_cart,2023-06-01 18:43:00,P015,U_d5ea4094,2023-06-01
U0378,wishlist_add,2023-06-05 07:27:00,P017,U_ccf105d3,2023-06-05
U0078,search,2023-06-05 22:44:00,P007,U_26366608,2023-06-05
U0136,search,2023-06-05 09:21:00,P016,U_158d85df,2023-06-05
U0384,login,2023-06-02 21:14:00,P017,U_61bfb8ca,2023-06-02
U0350,wishlist_add,2023-06-03 14:48:00,P014,U_66ccde20,2023-06-03
U0010,wishlist_add,2023-06-05 14:28:00,P002,U_f8ad5154,2023-06-05
U0095,wishlist_add,2023-06-06 09:12:00,P007,U_f1aa4ecf,2023-06-06
U0026,add_to_cart,2023-06-05 10:12:00,P022,U_e3cbf235,2023-06-05
U0347,page_view,2023-06-06 17:10:00,P010,U_f86326f0,2023-06-06
U0237,checkout,2023-06-03 06:21:00,P026,U_cc75ae98,2023-06-03
U0340,profile_update,2023-06-01 14:39:00,P023,U_92093ea6,2023-06-01
U0089,profile_update,2023-06-05 02:38:00,P020,U_fda09b3b,2023-06-05
U0092,add_to_cart,2023-06-06 08:43:00,P011,U_d5307f7c,2023-06-06
U0355,profile_update,2023-06-04 16:42:00,P012,U_c0796986,2023-06-04
U0390,search,2023-06-02 19:18:00,P020,U_69b97994,2023-06-02
U0098,profile_update,2023-06-01 18:43:00,P002,U_786d3353,2023-06-01
U0222,profile_update,2023-06-06 17:55:00,P016,U_c50d757a,2023-06-06
U0293,profile_update,2023-06-04 01:45:00,P008,U_97522e33,2023-06-04
U0304,search,2023-06-01 20:12:00,P009,U_b1099415,2023-06-01
U0221,checkout,2023-06-05 02:29:00,P004,U_18ae2ffd,2023-06-05
U0365,login,2023-06-06 18:37:00,P027,U_ea1f5785,2023-06-06
U0003,checkout,2023-06-06 05:14:00,P020,U_6d76b81c,2023-06-06
U0050,login,2023-06-05 08:18:00,P018,U_0d4e1a59,2023-06-05
U0199,login,2023-06-05 02:15:00,P024,U_ddac0ef5,2023-06-05
U0084,login,2023-06-02 02:03:00,P027,U_2e47a0d6,2023-06-02
U0105,profile_update,2023-06-02 18:11:00,P014,U_da38acc2,2023-06-02
U0136,add_to_cart,2023-06-05 17:57:00,P027,U_158d85df,2023-06-05
U0250,wishlist_add,2023-06-05 06:50:00,P020,U_9e2501e7,2023-06-05
U0194,add_to_cart,2023-06-04 04:01:00,P029,U_c7d2dac5,2023-06-04
U0212,search,2023-06-04 16:09:00,P024,U_ff3f5902,2023-06-04
U0280,login,2023-06-04 12:35:00,P025,U_2e763631,2023-06-04
U0117,checkout,2023-06-02 08:39:00,P022,U_dae1fc1d,2023-06-02
U0254,add_to_cart,2023-06-01 19:45:00,P015,U_daf868b7,2023-06-01
U0323,page_view,2023-06-03 15:20:00,P016,U_4e4a8ebe,2023-06-03
U0209,login,2023-06-05 09:44:00,P018,U_8958ccd5,2023-06-05
U0279,login,2023-06-06 06:10:00,P021,U_acfed57f,2023-06-06
U0279,checkout,2023-06-03 09:11:00,P003,U_acfed57f,2023-06-03
U0101,add_to_cart,2023-06-03 20:43:00,P010,U_9f6c04dc,2023-06-03
U0023,login,2023-06-06 02:17:00,P014,U_d593f548,2023-06-06
U0277,add_to_cart,2023-06-04 14:28:00,P014,U_8c387fde,2023-06-04
U0311,page_view,2023-06-02 01:30:00,P030,U_dc2c0856,2023-06-02
U0395,search,2023-06-05 22:45:00,P010,U_f3a65698,2023-06-05
U0395,page_view,2023-06-03 03:13:00,P004,U_f3a65698,2023-06-03
U0387,add_to_cart,2023-06-03 11:22:00,P008,U_efb1542b,2023-06-03
U0176,page_view,2023-06-01 22:50:00,P017,U_8280853f,2023-06-01
U0129,page_view,2023-06-03 14:14:00,P006,U_7f81ea58,2023-06-03
U0013,page_view,2023-06-03 19:13:00,P010,U_6544fa4e,2023-06-03
U0241,wishlist_add,2023-06-04 22:40:00,P005,U_8e403ca7,2023-06-04
U0375,login,2023-06-02 11:10:00,P022,U_0b2cbd72,2023-06-02
U0284,checkout,2023-06-02 14:04:00,P010,U_0c37c478,2023-06-02
U0301,login,2023-06-04 03:54:00,P004,U_445773c2,2023-06-04
U0361,profile_update,2023-06-05 20:25:00,P019,U_569f2786,2023-06-05
U0315,checkout,2023-06-03 22:54:00,P007,U_ff827d26,2023-06-03
U0122,login,2023-06-05 17:41:00,P003,U_3d768c48,2023-06-05
U0111,login,2023-06-05 18:58:00,P017,U_d901b81b,2023-06-05
U0193,login,2023-06-02 01:56:00,P030,U_9040e44b,2023-06-02
U0171,add_to_cart,2023-06-04 19:02:00,P004,U_f57af78d,2023-06-04
U0086,login,2023-06-04 07:01:00,P020,U_49549769,2023-06-04
U0225,page_view,2023-06-03 00:41:00,P014,U_48262956,2023-06-03
U0099,wishlist_add,2023-06-05 15:25:00,P026,U_0efbaba1,2023-06-05
U0009,login,2023-06-01 22:51:00,P009,U_b71958f6,2023-06-01
U0337,profile_update,2023-06-03 00:10:00,P028,U_155afd7e,2023-06-03
U0266,page_view,2023-06-02 07:27:00,P021,U_7adafb4b,2023-06-02
U0182,search,2023-06-04 02:38:00,P020,U_97b35b8d,2023-06-04
U0313,add_to_cart,2023-06-04 18:28:00,P025,U_37e0d360,2023-06-04
U0356,add_to_cart,2023-06-04 17:35:00,P002,U_6da30264,2023-06-04
U0228,wishlist_add,2023-06-01 12:50:00,P027,U_af6b6af2,2023-06-01
U0007,login,2023-06-01 15:44:00,P002,U_d3ee6af9,2023-06-01
U0353,login,2023-06-03 19:26:00,P027,U_d6bceb40,2023-06-03
U0253,add_to_cart,2023-06-04 10:00:00,P017,U_78933263,2023-06-04
U0220,wishlist_add,2023-06-02 23:22:00,P021,U_417eaad2,2023-06-02
U0039,checkout,2023-06-01 20:17:00,P005,U_a43b77a8,2023-06-01
U0128,page_view,2023-06-05 14:40:00,P020,U_4dca87f6,2023-06-05
U0071,page_view,2023-06-06 18:34:00,P017,U_e406b84b,2023-06-06
U0132,checkout,2023-06-05 11:41:00,P021,U_7b685316,2023-06-05
U0120,login,2023-06-02 22:47:00,P003,U_300e2421,2023-06-02
U0353,login,2023-06-04 02:02:00,P005,U_d6bceb40,2023-06-04
U0399,login,2023-06-03 07:03:00,P015,U_9d37bc2b,2023-06-03
U0055,wishlist_add,2023-06-01 19:36:00,P030,U_afc0be86,2023-06-01
U0064,checkout,2023-06-04 06:42:00,P021,U_289db60e,2023-06-04
